2003;11;24;0;0;0;0;0;2.4;0.6;2;0;0.2;0.4;0;0.6;0;4.4;0.6;0.4;0.4;0.2;0.4;0;0.2;7.4;0;0;0;0.4;0.4;0;42;0.2;0;0;0.2;0;0;0;4;2.6;0.6;0;0;2.2;0;0.4;8;0;0;0;1.6;0;0.6;0.2
2003;11;25;0.6;0;0;0;0;0;0.2;0;0;0;1;0;1.4;0;0.2;0;0.4;0.2;0;0;0;0;0.4;0.2;0;0;0.2;0;0;7.8;0;0;0;0;0;0;0;0;0.4;0.2;0.2;0;0;0;0.2;0.2;0.8;0;0;0.2;0;0.2;0
2003;11;26;22.2;38.4;2.2;26.2;7.6;11;4.8;8;7.8;26.4;18.4;9.6;5.4;2.2;26.2;6.8;NA;22.6;3.4;17.2;10;9.4;30.2;34;6.6;11.4;22.4;9.4;7.8;22.8;13.4;15.8;35.6;4.6;4.8;13.6;18;8.4;12;8.8;32.6;5.6;13.2;3.4;9;26.8;17.2;21;25.4;10.4;11;15.8;11.6
2003;11;27;11.6;12.8;0.4;13.2;1.4;11.4;7.2;12.2;11.4;17;10.8;19.2;4.4;1.8;21.6;4.8;NA;10.2;3.8;11;14.8;11.6;15.2;16;11.2;4;11.2;11.8;3.8;30.2;14.6;10;20.8;26.8;2.2;10;10;12.2;5.8;4.2;14.8;5.8;11.8;10;10;12.2;12.8;10.2;22.4;4;4;12.6;11.6
2003;11;28;55.6;43.8;26.4;37.4;18.8;36.8;27.4;39.2;NA;74;57.4;37.4;17.6;19.4;35.8;19.6;81.8;70.2;16.4;26.8;43.4;59.6;32;29;22.8;22.2;62;47.8;27;59;93.4;33.4;55.2;27.2;15.8;35.6;24;25;36.6;37.4;29.4;30.6;38.4;27.2;42.4;27;42.4;38.8;63.6;27.4;30.4;58.8;47.2
2003;11;29;19.2;9;1.4;6.6;27.8;11.2;9.8;11.2;NA;12.6;15;9.2;7.6;1.2;5.8;13.2;14.2;11;7.4;6.8;7.2;18.4;7.8;11;7;3.4;8.2;4.6;6;9.4;22;20.4;16.2;6.4;5.2;8.4;9;6;7.6;8;17;6.4;8.2;6.2;11.8;8.8;15.4;20.6;15.4;9.8;10;13;11.8
2003;11;30;0;0.2;0;0;16;0;0;0;0;0;0.2;0.2;0;0;0.2;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0.2;0.2
2003;12;1;0;0.2;0.2;0;2;0;0;0;0;0;0.2;0;0;0.2;0.2;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0.2;0;0;0;0.2;0;0;0.2;0;0;0.2;0;0.2
2003;12;2;0;0.2;0.2;0;0;0.2;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0.2;0;0.2
2003;12;3;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.2;0.2;0;0;0;0;0.2;0;0.2
2003;12;4;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0
2003;12;5;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0
2003;12;6;0;0;0.2;0;0;0;0;0;0.2;0;1.4;0;0;0.2;0;0;0;0.4;0;0;0.2;2;0.2;0;0;0;0.2;0;0;0;0;0;0;0.4;0;0;0;0;NA;0;0;0;0;0.2;2;0;0.2;0.2;0;0;0;4;2.6
2003;12;7;0.2;8;0.2;5.8;0.6;0;0;0;0;3.8;9;0.2;0.2;0;0.2;0;9;3.8;0.2;0;0;0;0.2;0.4;0.2;4.8;1.4;0.2;0.2;2.6;4.4;0.6;2;1.6;0.4;0;3;0;NA;0.2;1.2;4.8;0;0.2;0;0;0;3;8;0;4.6;0.2;1.4
2003;12;8;0;2.8;3.8;0;1.8;0;0;0;0.6;6.4;4.4;0;0;1.8;0;0;3.6;1.4;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;1;0;2.8;0;4.4;0;0;1;1.4;0;0;0.6;0;0;0;3;5.2;0;3.8;0;3
2003;12;9;7.8;24.8;16.6;18.8;9.4;9.8;12;7.2;16;31.2;24;13.4;5.8;10.8;7.8;9.4;17;15.6;7.8;7.2;11.2;5;6.6;23.6;4.8;16.6;16.8;5.8;2.6;0.6;0.8;15.6;23.2;10.4;12;2.8;12.6;3.8;9.6;17.4;15.6;9.6;10.6;13.2;9.8;3.8;11.4;13.8;23.6;6.2;12.4;5.4;6.8
2003;12;10;0;10.6;1.4;20.6;0.2;0.2;0;0;0.2;0.2;0.6;0.4;0;0.8;0;0.4;0.2;0.4;0;0.2;0;0.2;0;0.2;0;2.2;0;0.2;0;0.8;30.4;0.2;0.8;0;0.4;0;1;0.2;0;0;0.4;12.4;0;0.2;0;0;0;0.6;2.6;0.2;2.2;0.2;1.4
2003;12;11;0.8;0.4;0.6;0.8;0.6;0;0.4;1.2;0.4;1.2;0;1.2;0;0.2;0.8;0.6;0.2;0.2;0.4;0.2;0.4;0;0.4;0.2;0.2;1.2;2.2;0.4;0;0;15.8;0;1;0.2;0.2;0;2.4;0;1.2;0.2;0;0.8;0;1;0;0.2;0;0;2.2;0.2;1.4;0;0.6
2003;12;12;12.6;26.2;24.8;28.2;5.6;7.6;13.6;11.2;6.8;28.2;16.2;25.2;6.2;24.2;6.4;15.2;17.8;19.6;18;14.8;13.6;11;4.6;12.4;10.6;32.6;25.4;12.8;10;2.8;32.2;10.8;22.6;16.6;4.6;14.2;17.4;3.6;9.8;10.8;14;31.2;5.8;4.2;9.6;4;7.2;17;29.8;10.4;10.8;16.4;5.8
2003;12;13;0.2;4.8;3.6;6.2;0;0.2;0;0.6;0;1.6;1.2;0.6;0;2.2;0.4;0;1.2;1.2;0.2;0;0.2;0;0;0.2;0;3.8;1.4;0.6;0;0;3.8;0;2.4;0;0;1.2;0;0;0;0.2;0.4;4.4;0;0;0;0;0.2;0.2;1.6;0;0.2;0.4;0.2
2003;12;14;0;0.2;0.2;0;0.2;0;1;1;0.2;0.2;0.4;0.8;0.4;0.2;0.2;0.8;0.8;1.6;0.2;0.2;0;2.2;0;0;0.4;0;0.6;0.6;0.8;0;0.6;0;0;0.8;0.8;0.8;0.2;0;0.4;0.4;0;0;0;0.4;0.6;0.2;0;0.4;0.2;0;0;1.6;1.2
2003;12;15;0;0.2;0;0;0.2;0;0.2;0;0.2;0;0;0;0.2;0;0.2;0;0;0.2;0;0;0.2;0.2;0.2;0;0;0.2;0.2;0;0;0;0;0;0;0.2;0.2;0;0;0.2;0;0;0;0;0.2;0.2;0;0;0;0;0.2;0.2;0.2;0.4;0.2
2003;12;16;0;4.8;8.8;0;0;0;0;0;1;3.6;3.2;0;2.2;7.2;0;0.4;2.2;1;0;0;0;0;0;1.4;0;0;0.2;1;0;0;0;4.2;0.6;0;0.4;0.4;0.2;0;0;3;4;0.2;0;0.2;0;0;0.2;7.2;3;2.6;1.6;0.2;2
2003;12;17;0;9;0.4;5.4;1;0;0;0;0.2;0.2;3.6;4.2;0;0.2;0;0;3.2;2.6;0;0;0;0.2;0;0;0;1.4;2.2;0;0;0;0.6;0.4;6.2;0;3;0;1.6;0;0;0;0.4;0;0;0.2;0;0;0;0.8;1.6;0.4;1;0;1.2
2003;12;18;0;0.2;0;5.6;0;0;0;0;0;0;0;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;1.2;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0
2003;12;19;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003;12;20;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2
2003;12;21;3.8;5.8;3.2;6;3.8;10.4;1.4;9.6;7.6;14;2.4;7.4;0;3.6;18.2;0.8;13.8;9.6;1.8;5;6.2;4.8;7.2;4.6;2;1.8;28.8;11.4;6.6;10.2;22.4;4.4;6.8;1.8;1;9.4;7.6;5.8;14;8.2;6;1.6;9.6;20.2;1.8;5;1.8;5.4;10.8;10;6.4;8;20.2
2003;12;22;15.8;13.8;4;17.4;36.2;8.4;12.4;6.4;20.8;11.8;38.6;22.2;3;3.6;10;8.8;32.2;35.2;4.2;5.2;15.6;27.4;9.4;16;4.8;7;9.4;12.2;3.6;18.2;29.4;16.2;14.4;9.6;13.8;12;15.4;4.2;2.2;3.8;12.2;19.8;2.8;20.4;9.6;2.4;10.8;17;39.8;4.2;18.4;28.8;44
2003;12;23;14.2;15;10.8;7.4;7.8;9.6;7.2;13;10.2;24.8;18.2;2.8;17;8;10.6;14.4;13.8;13.2;15;13.4;9.4;4.6;5.6;8;10;5.4;13.2;5.4;4.2;0.2;7;15.2;18.4;16.4;13.8;8;17.8;9;10.6;7.8;13;2.8;10;9.2;14.4;13.4;9.4;20.8;17.4;9.2;17;4.2;19.8
2003;12;24;1;4.2;3.6;0;7.8;0;0;0;2.2;0.4;7.8;0;0;1.2;0;0;0.8;1.4;0;0;0;0;0;5.2;0;0;0;0;0;0;0;10.8;7.6;0;4.6;1.2;6;0;0;0.2;10;0;0;0.2;0;0;1.2;13.8;21;0;12.4;0;19.4
2003;12;25;0;10.2;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0
2003;12;26;0;19.8;0;9.8;0;0;0;0;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0.2;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.8;0;0;0;0;0;0;0;0;0;0;0
2003;12;27;0;3.4;0.2;25.6;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;14.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003;12;28;0;0.2;0;1.2;0;0;0;0.2;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;1.2;13.8;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2003;12;29;29.6;9.6;1.4;7.8;1.2;6.8;14.2;6;11.4;24.6;29;13.4;6;2.8;7.2;10.2;32.2;33.8;6;12;9.4;27;19;40.4;20.2;2.8;23;10.4;12.4;30.8;24.4;18.8;29.6;8.2;0;15.2;1.6;6.8;10.8;6.4;34.6;5.6;5;4.4;7.8;8.4;31;16;3.8;4.8;0.4;32.2;0.2
2003;12;30;49.6;11.8;0.8;13;11.8;9.8;11.4;12.8;25.4;37.4;32.4;23.6;10;1.4;17;13.8;24.4;26.2;13.2;20.6;24.4;26.8;27.6;36;24.4;6.2;31.6;14.4;18.2;28.4;26;44.2;51.4;18.2;2.6;17;6.6;9.4;29.8;8;36;3.2;11;18.4;24.2;11.2;30.6;31.2;15.8;5.8;2.4;30.6;6
2003;12;31;16.4;12.4;NA;NA;6;8.8;19.6;16.4;4.2;16.4;24.8;9;7;6;5.8;45;19.2;15.2;6.8;8.6;6.6;15.6;13.4;32.8;8;9.4;12.2;5.8;8;8.8;18.8;25.4;19.6;11.6;2.8;7.8;5.8;9.2;12.8;NA;25.4;10.2;9.2;3;7;11;19.2;16.8;11.4;7.8;4.6;9.6;9
2004;1;1;3.2;2.2;NA;NA;0.4;2.2;2;5.4;0.2;7.4;2.8;0.8;5.6;5.6;1.6;2.6;8.6;2;5.4;5.4;5;3.2;1;1.4;5.8;2.4;4.6;3.2;2;0.6;12.2;0.6;1.2;5.8;0;4.2;0;1;4.6;NA;1.6;4.4;1.6;0;3.6;1;3.2;0.6;1.4;2.2;0.2;3.8;0
2004;1;2;0;0.6;0.2;0.8;0;0;0;0;0;0.2;0;0;12.6;0;0.2;0;0;0;1;0.2;0;0.2;0.2;0;0.8;0.6;0;0;0;0;0.2;0;0;0;0;0;0;0;1.6;0;0;0.4;0;0;0;0.2;0;0;0;0;0;0;0
2004;1;3;0;1.4;0;2.8;0;0;0;0;0;0.8;0.4;1.8;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;2;0.6;0.6;0;0;1.8;0;1.4;0;9.8;0;3.6;0.2;0;0;0;2.8;0;0;0;0;0;1.2;7;0;6.8;0.2;4.2
2004;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;1;6;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0
2004;1;8;0.2;0;0;0;0;0;0;0;0;0.4;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.2;0.4;0.6;0.2;0;0;0;0;0.2;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;1;9;11.2;1.6;1.6;1.4;8.6;4.2;5;3.4;11.6;8.2;8;5.8;13;1;4.4;17.4;13.2;14.4;8.2;12.4;8.8;13.6;2.6;5.6;8.2;0.8;6.4;3.2;3.6;13.8;13.8;4;3.8;16.6;1.2;8.2;3.2;3.6;NA;3;7.8;1.8;2.8;8.4;11.6;2;6.8;5.8;6.2;3.8;3.2;13;10
2004;1;10;0;3;0.2;2.8;1.2;0.2;0;0.2;0;0;0.2;0.4;0;0.2;0.2;0;0.2;0;0;0;0;0.2;0.2;0;0.2;1.6;0;0.2;0.2;0.2;0;0;0.8;0.2;2.6;0;2;0.2;NA;0;0;1.2;0.2;0.2;0.2;0;0.2;0.4;4.4;0.2;2;0;5
2004;1;11;0;0.2;1;0.2;0.6;0;0;0;0;0;0;0.4;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;1.2;0;NA;0;0;0;0;0;0;0;0;0;1.8;0.2;1.4;0;0.8
2004;1;12;0;0;0;0;0.4;0;0;0.6;0.2;0.2;0;1.4;0.8;0;0.6;0;1.4;0.6;1.2;1;0;0.2;0;0;0.4;0;1.4;0;0.8;0;1;0;0;0.8;0;1.2;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;5.2
2004;1;13;0;0;0;0;0;0.2;0;0;0;0;0.2;2;0;0;0.4;0;1.6;1;0;0.2;0;1;0;0;0;0;0.2;0;0.4;0;2.4;0;0.8;0;0;0;0;0;0;0;0.8;0.2;0.4;0;0;0;0;0.4;1.2;0.2;0;1;7.4
2004;1;14;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0.2;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0.2;1
2004;1;15;0;0;0;0;0.2;0;0;0;0;1;2.4;0.2;0;0;1.6;0;2.8;3.8;0;0;0;0.6;0;0;0;0;1.6;0;0.2;1;2.8;0;0;0;0.2;0.2;0;0;0;0;0;0.2;0.4;0;0;0;0;0.6;0.4;0.2;0;0.6;0
2004;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2
2004;1;17;0.2;10;0.2;7.8;0;6.8;0;8;0;1;0.8;7;2.2;0.2;10.2;0;0.2;0.6;0.6;3.6;0.6;0;6.8;2.6;3;1.8;2.8;7.4;2.4;3.8;0.6;0.4;4.4;0;0;0.2;0;2.6;7;0;0.6;0.2;7.2;0.2;0;3.4;0;0.2;4.2;6.6;0;0.2;4.8
2004;1;18;8.4;12.8;3.2;17.8;5.2;32.8;5.8;15.4;15.2;5.8;11.2;9.8;4;1.4;39.6;1.6;19.8;17.8;2.4;6.6;4.8;8.4;35.2;6.8;11.2;7.6;9.6;14.2;5.4;40;10.6;14.4;11.4;3.2;4.6;5;0.8;22.4;36.2;0;8.2;3.8;39.6;19;1.8;34.4;8;8;26;26;3.8;8.6;27.2
2004;1;19;5.4;11.2;10;6.6;0.2;5.2;1.8;2;1.8;15.6;12.6;10.6;5.6;9.2;15;1;20.6;22.8;3.4;0.2;7.2;23.2;40.2;3.4;0.6;1.8;11.4;12.2;9.6;42.8;31.6;2.8;20.6;5.6;0.8;4.8;4.2;30.8;15.6;0;5.8;15.2;10.8;3.8;5;44.2;6.8;4.6;10.2;16;2.4;16.2;9.2
2004;1;20;13.2;16;4.2;9.4;14.2;23.2;0.2;13;4.4;16.4;16.2;10;6.2;4.2;12.4;3.2;22.6;14.2;9.8;15.2;9.8;16.6;7.6;14.8;11.6;5.2;29.6;9.6;9.8;2.8;24.8;1.4;17.6;13.4;6.4;9.8;8.2;5.4;17.8;0;18;10.8;13.2;7.2;11.6;4.6;10;18.6;13.6;11.8;8.6;9.2;31.2
2004;1;21;7.4;4.6;3;4;7.8;1.6;2.6;1.6;6;1.2;2.2;3.2;6;2.2;1.4;9.4;2.4;2.2;8.4;4.6;1.8;4;1.6;2;4.6;3.6;1.6;1.2;1;7.2;1.8;1.8;3.8;3;12;1.2;9;0.6;2.6;0;2.4;5.4;1.4;6;3.8;1;3;3.2;7.8;1.2;9.2;3.2;6.8
2004;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;1;23;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;1;24;0;1.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;1;26;0;0;0;0;0;0;1.2;0.2;0;0.2;0;0;1.2;0;1;1.4;0;0;0;0;0;0;1.2;0;0;0;0.2;0;0;3.8;0.2;0;0;0;0;0;0;0;0.6;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2004;1;27;30.4;25.6;9;17.8;28.6;30;29.6;19;33.6;18;31.4;22.4;15.8;9.6;32;33.8;23.8;27;8.2;11.6;20.8;28.2;23.6;18.6;12;7.6;17.4;14.2;10.4;11.2;27.2;30.4;23.2;14.8;16.6;9.6;33.8;17.8;27.8;30.4;18.4;22;29;28.8;18.2;18.2;18.4;21.6;36.8;25;30.4;29.4;35
2004;1;28;34.2;23.2;7.6;15.8;22.6;11.4;9.8;12.4;11.8;29;33.8;18.6;11.8;4.2;16.4;13;47.2;44.6;16.4;18.4;28.2;24.2;11.6;26.4;16.6;7.6;28.8;12.2;9.6;15.4;43.6;11.8;29;18.2;13.6;19;19.2;12;9.6;9.2;36.6;25.4;10.8;NA;24.6;8.6;32.8;27.6;32.6;16;26;24.6;30.2
2004;1;29;24.2;9.4;9.8;5.2;9;9.2;10.8;10.2;17.6;19.8;14.8;6.4;13.8;8.8;2.6;21.2;10.6;9.2;18.2;26.6;28.2;8.2;13.8;26.2;21.6;2.2;10.2;19.6;7.6;0.8;1.8;28.4;9.8;26;4.8;12.4;10.8;10.8;22.2;19.6;18;5.6;7.4;NA;23.2;16.4;19;20.2;4.4;18.8;14.6;7;17.8
2004;1;30;1.4;15.8;9.2;3.2;6.2;9.2;3.4;5;1.2;8.8;15.6;6;0.8;9.6;18.4;5;27.6;11.2;0.2;0.2;0.2;7;9;0.6;0.4;2.8;6.6;1.8;1;10;0;2.6;11;1.2;1.2;12.6;0.8;15.8;0.2;2.8;3.6;2.2;10.4;4.4;0.6;11.6;0.4;6.4;14;6.2;3.4;7.4;1.4
2004;1;31;0;0.4;0;15.2;0;0;0;0;0;1;0;9.6;0;0;0;0;0;10;0;0;0;7.2;0.2;0;0;0;10.8;0;0;0;4.2;0;3.2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;7;0
2004;2;1;0;0.2;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0.2;0.2;0;0;0;2.4;0;0;0;12.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;NA;0;0
2004;2;2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;14;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;NA;0.2;0.2
2004;2;3;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
2004;2;4;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2
2004;2;5;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;7;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;8;0;0;0;0;0.2;0.4;0.8;1;0;0;0.2;0.4;1.8;0;1.2;1;1;0.6;0.8;1.4;0;1.4;0.2;0;1;0.2;0.6;0.4;0.2;0.6;0.8;0;0;2.2;0;NA;0;0.2;1.4;0.6;0;0;0.4;0.2;2.2;0;0.2;0;0.4;0.4;0;1.2;2
2004;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0
2004;2;11;0.2;1.4;0.2;1.4;4.4;0.8;0;1.6;0.6;2;6.8;7.6;3.2;0.2;0.8;1.4;10.4;9;5.6;3.8;4.8;12;0.4;2.2;0;0.8;4;1.2;1.4;0.4;4.2;1;6.6;2.8;1.6;5.6;0.6;0;1.6;0.6;8.2;3.6;0.4;0;1.2;0.2;2;6.8;2.2;0.4;0.6;9.8;1.2
2004;2;12;0;4.4;1.8;2.2;0;0.2;0;0.2;0;2;2.4;1.2;0;0.8;0;0;1.8;1;0;0;0;0.2;0.2;0.4;0;2;0.6;0.2;0.2;0.2;0.2;0;2.6;0.2;0.8;0;0.2;0.2;0;0.4;0.4;0.4;0.2;0.2;0;0.2;0.2;1.2;4;0.6;1.2;0;0.4
2004;2;13;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;14;0;0;0;0;0;0;0.4;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;15;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;16;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.8;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0.8
2004;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;18;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;2;19;14;12.6;1.6;10.6;0;30.6;2;8.8;0.2;5.8;5.6;7.8;4;3;32.2;9;13.4;19;2.8;9.6;6.6;4.4;39.8;13.4;6.8;3.8;7.2;8.8;7.8;66;10;11.8;18.2;5.6;0;3;0.8;1;29.2;10;12.2;5;27.2;0;0.4;21.6;10.6;7.2;2;14;0;4.8;0.8
2004;2;20;0;0;0;0;0;0.6;0;0;0;0;0;0;0.4;0;0.2;0;0;0;0.2;0.2;0;0;0.4;0;0;0;0;0;0;0.8;0.2;0;0;0.2;0;0;0;0;0.6;0;0;0;0.2;0;0;0;0;0;0;0.4;0.2;0;0
2004;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0
2004;2;22;25;15;1.8;12;5.8;14.6;7.2;9.2;10.6;8;12.8;16.4;8.6;1.8;22.8;10.2;10;9.2;9;16.8;13.2;9.8;23.6;18.6;12;1.6;10;8;13;41.4;8.6;17.2;15.2;13.6;0.2;5.8;17.6;26.4;16.8;7.8;12.6;2.4;14.2;10.2;4.2;29.4;6.4;10;14.8;10.4;7;9.2;8.6
