id;SiteName;regione;Longitude;Latitude;Elevation;regione2
marche_706;Urbania;marche;12.551855;43.652973;245;Marche
marche_707;Cantiano;marche;12.640526;43.467068;396;Marche
marche_708;Diga Di Carassai;marche;13.645953;43.025967;330;Marche
marche_712;Pianello;marche;12.553353;43.512161;400;Marche
marche_713;Pioraco;marche;12.973331;43.181114;445;Marche
marche_714;Sassoferrato;marche;12.856347;43.424988;386;Marche
marche_715;Arquata Del Tronto;marche;13.29544;42.777809;700;Marche
marche_716;Ripatransone;marche;13.78501;42.992119;409;Marche
marche_718;Croce Di Casale;marche;13.40683;42.905209;760;Marche
marche_720;Amandola;marche;13.35134;42.976379;463;Marche
marche_723;Pieve Bovigliana;marche;13.086903;43.072571;451;Marche
piemonte_5598;Isola S. Antonio;piemonte;8.855;45.022;76;Piemonte
piemonte_5599;Ovada;piemonte;8.637;44.648;193;Piemonte
piemonte_5600;Alessandria Lobbi;piemonte;8.705;44.938;88;Piemonte
piemonte_5602;Casale Monferrato;piemonte;8.505;45.133;105;Piemonte
piemonte_5603;Asti Tanaro;piemonte;8.213;44.886;116;Piemonte
piemonte_5605;Alba Tanaro;piemonte;8.029;44.706;163;Piemonte
piemonte_5607;Chiusa Pesio;piemonte;7.661;44.234;924;Piemonte
piemonte_5608;Pontechianale;piemonte;7.054;44.613;1650;Piemonte
piemonte_5609;Mondovi';piemonte;7.812;44.397;414;Piemonte
piemonte_5611;Brossasco;piemonte;7.374;44.569;675;Piemonte
piemonte_5612;Bra;piemonte;7.853;44.702;327;Piemonte
piemonte_5613;Boves;piemonte;7.563;44.336;573;Piemonte
piemonte_5616;Borgomanero;piemonte;8.461;45.689;299;Piemonte
piemonte_5617;Pietrastretta;piemonte;7.055;45.143;732;Piemonte
piemonte_5620;Salbertrand;piemonte;6.895;45.072;1150;Piemonte
piemonte_5621;Luserna S. Giovanni;piemonte;7.242;44.814;468;Piemonte
piemonte_5627;Lanzo;piemonte;7.494;45.29;565;Piemonte
piemonte_5628;Cumiana;piemonte;7.392;44.965;305;Piemonte
piemonte_5629;Coazze;piemonte;7.245;45.043;1110;Piemonte
piemonte_5630;Lago Agnel;piemonte;7.14;45.469;2326;Piemonte
piemonte_5631;Prerichard;piemonte;6.718;45.076;1627;Piemonte
piemonte_5632;Ala Di Stura;piemonte;7.311;45.313;1063;Piemonte
piemonte_5634;Vercelli;piemonte;8.391;45.326;132;Piemonte
piemonte_5639;Piedicavallo;piemonte;7.957;45.69;1108;Piemonte
piemonte_5640;Oropa;piemonte;7.982;45.628;1222;Piemonte
piemonte_5642;Cicogna;piemonte;8.493;46.004;597;Piemonte
piemonte_5644;Alpe Cheggio;piemonte;8.117;46.086;1661;Piemonte
piemonte_5645;Sambughetto;piemonte;8.313;45.907;807;Piemonte
piemonte_5646;Crodo;piemonte;8.325;46.228;571;Piemonte
piemonte_5647;Pallanza;piemonte;8.55;45.925;214;Piemonte
piemonte_5648;Candoglia Toce;piemonte;8.423;45.976;375;Piemonte
piemonte_5649;Domodossola;piemonte;8.303;46.104;255;Piemonte
piemonte_5650;Anzino;piemonte;8.157;45.988;623;Piemonte
piemonte_5651;Alpe Devero;piemonte;8.261;46.317;1700;Piemonte
puglia_11;Bari_(Facolta_dingegneria);puglia;16.87778;41.10639;23;Puglia
puglia_12;Bari_(Osservatorio);puglia;16.87167;41.11722;34;Puglia
puglia_13;Bari_(Ufficio_idrografico);puglia;16.88194;41.11972;17;Puglia
puglia_97;Nardo;puglia;18.03333;40.16694;54;Puglia
puglia_1;Adelfia;puglia;16.85083;41;153;Puglia
puglia_2;Alberona;puglia;15.11694;41.4175;744;Puglia
puglia_3;Altamura;puglia;16.55278;40.82389;458;Puglia
puglia_4;Andretta;puglia;15.3175;40.91722;890;Puglia
puglia_5;Andria;puglia;16.28417;41.21806;162;Puglia
puglia_8;Ascoli_satriano;puglia;15.55056;41.20083;435;Puglia
puglia_9;Atella;puglia;15.61806;40.86806;495;Puglia
puglia_10;Avetrana;puglia;17.71722;40.33389;80;Puglia
puglia_14;Barletta;puglia;16.20028;41.30056;30;Puglia
puglia_15;Biccari;puglia;15.18389;41.40056;590;Puglia
puglia_16;Bisaccia;puglia;15.36722;41.00028;900;Puglia
puglia_17;Bisceglie;puglia;16.48389;41.23361;30;Puglia
puglia_18;Bitonto;puglia;16.68389;41.10028;126;Puglia
puglia_19;Borgo_liberta;puglia;15.75056;41.18361;235;Puglia
puglia_20;Bosco_umbra;puglia;16.03389;41.81667;780;Puglia
puglia_21;Bovino;puglia;15.31806;41.10083;620;Puglia
puglia_22;Brindisi;puglia;17.91722;40.63389;22;Puglia
puglia_23;Cagnano_varano;puglia;15.80028;41.83361;181;Puglia
puglia_24;Calitri;puglia;15.41694;40.88417;670;Puglia
puglia_27;Canosa_di_puglia;puglia;16.10056;41.21694;116;Puglia
puglia_30;Casamassima;puglia;16.91667;40.95028;229;Puglia
puglia_31;Cassano_murge;puglia;16.76667;40.88361;380;Puglia
puglia_32;Castel_del_monte;puglia;16.31694;41.06722;470;Puglia
puglia_33;Castellana_grotte;puglia;17.20056;40.8675;300;Puglia
puglia_34;Castellaneta;puglia;16.9175;40.61722;236;Puglia
puglia_35;Castelluccio_dei_sauri;puglia;15.51667;41.30028;210;Puglia
puglia_36;Ceglie_messapica;puglia;17.51694;40.60139;286;Puglia
puglia_38;Cerignola;puglia;15.90028;41.25056;134;Puglia
puglia_39;Collepasso;puglia;18.16778;40.06667;120;Puglia
puglia_40;Conversano;puglia;17.10083;40.95056;212;Puglia
puglia_41;Copertino;puglia;18.05;40.26667;48;Puglia
puglia_42;Corato;puglia;16.40056;41.15;249;Puglia
puglia_44;Crispiano;puglia;17.23472;40.58444;264;Puglia
puglia_48;Diga_rendina;puglia;15.7175;41.03333;214;Puglia
puglia_50;Fasano;puglia;17.35028;40.83361;118;Puglia
puglia_52;Foggia_(Osservatorio);puglia;15.54306;41.46167;94;Puglia
puglia_53;Fonte_rosa;puglia;15.76778;41.41722;25;Puglia
puglia_54;Forenza;puglia;15.85028;40.83472;753;Puglia
puglia_55;Galatina;puglia;18.16778;40.13417;84;Puglia
puglia_56;Gallipoli;puglia;17.99444;40.05444;31;Puglia
puglia_57;Ginosa;puglia;16.7575;40.57778;254;Puglia
puglia_58;Ginosa_marina;puglia;16.88472;40.43361;15;Puglia
puglia_59;Gioia_del_colle;puglia;16.91694;40.8;377;Puglia
puglia_60;Giovinazzo;puglia;16.66694;41.18333;22;Puglia
puglia_61;Grottaglie;puglia;17.43361;40.53361;165;Puglia
puglia_62;Grumo_appula;puglia;16.71806;40.98472;202;Puglia
puglia_64;Lagopesole;puglia;15.73333;40.8;769;Puglia
puglia_65;Latiano;puglia;17.70056;40.55;114;Puglia
puglia_66;Lavello;puglia;15.795;41.05056;328;Puglia
puglia_67;Lecce;puglia;18.16667;40.35028;51;Puglia
puglia_68;Lesina;puglia;15.35;41.85056;17;Puglia
puglia_69;Lizzano;puglia;17.43417;40.38389;71;Puglia
puglia_70;Loconia;puglia;15.95028;41.11778;102;Puglia
puglia_71;Locorotondo;puglia;17.33333;40.75;397;Puglia
puglia_72;Lucera;puglia;15.33333;41.50056;224;Puglia
puglia_73;Maglie;puglia;18.28389;40.10083;102;Puglia
puglia_74;Manduria;puglia;17.63444;40.36806;81;Puglia
puglia_75;Manfredonia-Bonifica_sipontina;puglia;15.88;41.58306;2;Puglia
puglia_77;Massafra;puglia;17.10056;40.58361;113;Puglia
puglia_82;Masseria_monteruga;puglia;17.81722;40.33389;92;Puglia
puglia_84;Masseria_s._Chiara;puglia;16.13333;41.33361;10;Puglia
puglia_85;Melendugno;puglia;18.26722;40.26722;50;Puglia
puglia_86;Melfi;puglia;15.61694;40.98389;569;Puglia
puglia_87;Mercadante;puglia;16.7;40.88389;395;Puglia
puglia_88;Minervino_di_lecce;puglia;18.41667;40.08361;104;Puglia
puglia_89;Minervino_murge;puglia;16.08333;41.06694;502;Puglia
puglia_90;Monteleone_di_puglia;puglia;15.25028;41.15056;828;Puglia
puglia_91;Montemilone;puglia;15.95083;41.01722;350;Puglia
puglia_92;Monte_s._Angelo;puglia;15.95056;41.70028;808;Puglia
puglia_94;Monticchio_bagni;puglia;15.6;40.93333;713;Puglia
puglia_98;Noci;puglia;17.11667;40.78389;431;Puglia
puglia_99;Novoli;puglia;18.05056;40.36694;51;Puglia
puglia_100;Nusco;puglia;15.08333;40.88333;863;Puglia
puglia_101;Orsara_di_puglia;puglia;15.28472;41.25111;683;Puglia
puglia_102;Ortanova;puglia;15.70028;41.31722;84;Puglia
puglia_104;Ostuni;puglia;17.56694;40.73389;115;Puglia
puglia_105;Otranto;puglia;18.48417;40.15028;27;Puglia
puglia_108;Pescopagano;puglia;15.36806;40.81778;920;Puglia
puglia_109;Pietramontecorvino;puglia;15.11722;41.53389;464;Puglia
puglia_111;Polignano_a_mare;puglia;17.21667;40.98361;50;Puglia
puglia_112;Presicce;puglia;18.26667;39.88389;105;Puglia
puglia_114;Ripacandida;puglia;15.73333;40.90083;658;Puglia
puglia_115;Rocchetta_s._Antonio;puglia;15.45083;41.10028;679;Puglia
puglia_116;Rocchetta_s._Antonio_(Scalo_);puglia;15.53417;41.06722;220;Puglia
puglia_117;Ruffano;puglia;18.26667;39.9675;134;Puglia
puglia_118;Ruvo_di_puglia;puglia;16.48361;41.10083;274;Puglia
puglia_119;San_fele;puglia;15.5175;40.80028;902;Puglia
puglia_120;San_giorgio_jonico;puglia;17.3675;40.45028;86;Puglia
puglia_121;San_giovanni_rotondo;puglia;15.75028;41.70111;572;Puglia
puglia_122;San_marco_in_lamis;puglia;15.63333;41.70056;564;Puglia
puglia_123;Sannicandro_garganico;puglia;15.58417;41.83361;228;Puglia
puglia_124;San_pancrazio_salentino;puglia;17.83361;40.41667;69;Puglia
puglia_126;San_pietro_vernotico;puglia;18.00083;40.4675;49;Puglia
puglia_128;San_severo;puglia;15.38333;41.68389;99;Puglia
puglia_129;Santagata_di_puglia;puglia;15.38417;41.13417;710;Puglia
puglia_130;Santa_maria_di_leuca;puglia;18.35;39.78417;26;Puglia
puglia_131;Sant_angelo_dei_lombardi;puglia;15.18333;40.9175;886;Puglia
puglia_132;Santeramo_in_colle;puglia;16.75056;40.78389;489;Puglia
puglia_133;San_vito_dei_normanni;puglia;17.70028;40.65028;121;Puglia
puglia_134;Savignano_irpino;puglia;15.18333;41.21694;726;Puglia
puglia_135;Spinazzola;puglia;16.08417;40.95056;458;Puglia
puglia_137;Talsano;puglia;17.26694;40.40056;37;Puglia
puglia_138;Taranto;puglia;17.25028;40.46417;27;Puglia
puglia_139;Taviano;puglia;18.08361;39.9675;65;Puglia
puglia_141;Tertiveri;puglia;15.20028;41.43333;364;Puglia
puglia_142;Torremaggiore;puglia;15.28389;41.68361;184;Puglia
puglia_143;Troia;puglia;15.30056;41.35056;436;Puglia
puglia_144;Turi;puglia;17.01667;40.90083;268;Puglia
puglia_145;Venosa;puglia;15.80056;40.95083;415;Puglia
puglia_146;Vico_garganico;puglia;15.91722;41.8175;450;Puglia
puglia_147;Vieste;puglia;16.16694;41.8675;33;Puglia
puglia_148;Vignacastrisi;puglia;18.4;40.00056;99;Puglia
puglia_150;Volturino;puglia;15.10056;41.45028;713;Puglia
sardegna_CA052B064;Fluminimaggiore;sardegna;8.49886600915196;39.4369768265177;45;Sardegna
sardegna_CA052B250;Su Zurfuru (M.ra);sardegna;8.49968628560545;39.4197700629876;105;Sardegna
sardegna_CA058B055;Dolianova F.c.;sardegna;9.16768703994305;39.3767527108414;191;Sardegna
sardegna_OR060B428;Idrovora 14;sardegna;8.58064300801401;39.7739549106893;7;Sardegna
sardegna_SS047B122;Olmedo;sardegna;8.37740443162495;40.6517816384678;52;Sardegna
sardegna_CA011B539;Mandas Rf;sardegna;9.13193871572291;39.6594416226669;490;Sardegna
sardegna_CA018B579;Sardara Rf;sardegna;8.81416971109033;39.6200016595188;222;Sardegna
sardegna_CA027B574;Sanluri Strovina;sardegna;8.84611419725182;39.5261143022019;61;Sardegna
sardegna_CA029B508;Flumendosa A Ballao Rf;sardegna;9.35333549375275;39.5538910129172;100;Sardegna
sardegna_CA034B582;Senorbi Rf;sardegna;9.13833226100289;39.5450018819387;234;Sardegna
sardegna_CA048B551;Nuraminis Rf;sardegna;9.01805019481742;39.4522197230707;135;Sardegna
sardegna_CA059B594;Villasor Rf;sardegna;8.9388879901322;39.3716672777638;22;Sardegna
sardegna_CA061B591;Vallermosa Rf;sardegna;8.80194547897078;39.3750019536471;81;Sardegna
sardegna_CA069B522;Flumini Mannu A Decimomannu;sardegna;8.95305959507107;39.3074987257463;12;Sardegna
sardegna_CA086B520;Carbonia C.ra Flumentepido;sardegna;8.48166592069252;39.1888882344445;74;Sardegna
sardegna_CA095B577;Santadi Rf;sardegna;8.71972706495346;39.0916631225;164;Sardegna
sardegna_CA097B578;Sant'antioco Rf;sardegna;8.4500006899547;39.061948193469;94;Sardegna
sardegna_CA101B562;Sant'anna Arresi Porto Pino;sardegna;8.62027419303465;38.9744424638753;2;Sardegna
sardegna_CA102B530;Pula Is Cannoneris;sardegna;8.84888759649053;39.0330585652471;717;Sardegna
sardegna_CA102B565;Pula Rf;sardegna;8.99889108484417;39.0169450775187;14;Sardegna
sardegna_NU008B538;Onani' Mamone;sardegna;9.42222152072071;40.5705548304553;868;Sardegna
sardegna_NU010B535;Lula Rf;sardegna;9.48444129206838;40.4633294500655;611;Sardegna
sardegna_NU016B554;Orosei Rf;sardegna;9.6758342533701;40.376665791306;64;Sardegna
sardegna_NU023B512;Bosa Marina Rf;sardegna;8.4774970552312;40.2908365800236;3;Sardegna
sardegna_NU034B536;Macomer Rf;sardegna;8.76500008378575;40.2608305795578;556;Sardegna
sardegna_NU043B537;Mamoiada Rf;sardegna;9.28527326235929;40.210273844319;686;Sardegna
sardegna_NU048B525;Fonni Rf;sardegna;9.25333712956928;40.1133334656033;1055;Sardegna
sardegna_NU051B527;Urzulei Genna Silana;sardegna;9.50916280440483;40.159169735024;1013;Sardegna
sardegna_NU063B509;Villagrande Bau Mandara;sardegna;9.42555824116481;39.9822243209777;863;Sardegna
sardegna_NU081B570;Sadali Rf;sardegna;9.27610975606722;39.8124968431981;759;Sardegna
sardegna_NU085B531;Jerzu Rf;sardegna;9.51277662189506;39.7952760185704;576;Sardegna
sardegna_NU095B588;Tertenia Rf;sardegna;9.58166614578425;39.6883344144295;104;Sardegna
sardegna_NU098B518;Escalaplano Rf;sardegna;9.34500463427846;39.6202777464497;307;Sardegna
sardegna_OR005B581;Sedilo Rf;sardegna;8.91360747666866;40.171113479165;277;Sardegna
sardegna_OR009B501;Abbasanta Rf;sardegna;8.81389003514009;40.1305522206108;328;Sardegna
sardegna_OR025B616;Diga Cantoniera;sardegna;8.8608368579971;40.0111136505998;123;Sardegna
sardegna_OR026B510;Bauladu Rf;sardegna;8.67111228146474;40.023884768758;38;Sardegna
sardegna_OR027B568;San Vero Milis Putzuidu;sardegna;8.39471804006698;40.0369429152031;7;Sardegna
sardegna_OR036B521;Flumineddu A Allai Rf;sardegna;8.85722248797421;39.9575008103612;65;Sardegna
sardegna_OR039B571;Samugheo Rf;sardegna;8.9333309352338;39.9500012670808;420;Sardegna
sardegna_OR057B592;Villa Verde Rf;sardegna;8.8208331020528;39.7872244664852;249;Sardegna
sardegna_SS005B502;Aglientu Rf;sardegna;9.11222026571065;41.0833334620396;431;Sardegna
sardegna_SS025B563;Porto Torres Andriolu;sardegna;8.40832932410684;40.8222243936803;24;Sardegna
sardegna_SS026B517;Perfugas Rf;sardegna;8.95888615556012;40.8608311521902;116;Sardegna
sardegna_SS033B541;Martis Rf;sardegna;8.80193855541594;40.7741686598937;341;Sardegna
sardegna_SS035B558;Osilo Rf;sardegna;8.67805898762409;40.7372245552043;693;Sardegna
sardegna_SS037B580;Sassari Rf;sardegna;8.59471787140158;40.7155574970458;364;Sardegna
sardegna_SS038B556;Oschiri Rf;sardegna;9.1025000893703;40.7261149573568;252;Sardegna
sardegna_SS046B503;Ala' Dei Sardi Rf;sardegna;9.32444643878896;40.6458332822673;665;Sardegna
sardegna_SS050B505;Ardara Fs;sardegna;8.81916252196964;40.6319405922083;244;Sardegna
sardegna_SS053B606;Diga Monte Lerno;sardegna;9.15028268678665;40.5900031830609;564;Sardegna
sardegna_SS054B613;Diga Sos Canales;sardegna;9.31360717258774;40.5536126530377;719;Sardegna
sardegna_SS060B597;Diga Bidighinzu;sardegna;8.6633356075187;40.5563855731972;346;Sardegna
sardegna_SS066B590;Torralba Rf;sardegna;8.76750582413704;40.5038856748877;409;Sardegna
sardegna_SS068B593;Villanova Monteleone Rf;sardegna;8.4708309805549;40.499448579781;624;Sardegna
sardegna_SS081B564;Pozzomaggiore Rf;sardegna;8.66416151800244;40.395558684263;441;Sardegna
sardegna_SS086B589;Tirso A Rifornitore Tirso;sardegna;9.03472524725985;40.325832156738;191;Sardegna
sardegna_SS087B585;Stintino Punta De S'aquila;sardegna;8.21305303429796;40.9397240421005;76;Sardegna
sardegna_NU009S249;Bitti Ru;sardegna;9.34047172683562;40.4941855824078;777;Sardegna
sardegna_OR011S220;Ghilarza Ru;sardegna;8.82316173766274;40.108258956677;292;Sardegna
sardegna_SS013S261;Valledoria Ru;sardegna;8.83167666753418;40.9403858663727;1;Sardegna
sardegna_CA013B093;Lunamatrona;sardegna;8.89724022178264;39.6512897173844;162;Sardegna
sardegna_CA021B076;Goni;sardegna;9.28600311510816;39.5773682366065;377;Sardegna
sardegna_CA025B188;Segariu;sardegna;8.98280587078276;39.5629417312556;129;Sardegna
sardegna_CA026B079;Guasila;sardegna;9.04648303185095;39.5622128689346;210;Sardegna
sardegna_CA030B175;S.gavino Monreale;sardegna;8.7903082162297;39.5506797895478;51;Sardegna
sardegna_CA035B106;Montevecchio;sardegna;8.57052114232167;39.5571036126559;370;Sardegna
sardegna_CA038B170;S.nicolo' Gerrei;sardegna;9.30393741009904;39.4980303277078;365;Sardegna
sardegna_CA040B077;Gonnosfanadiga;sardegna;8.6617434247411;39.4927995320915;190;Sardegna
sardegna_CA045B021;Barrali;sardegna;9.09826960863191;39.4845097423027;132;Sardegna
sardegna_CA046B160;S.andrea Frius;sardegna;9.16851261182584;39.4785722721588;279;Sardegna
sardegna_CA047B108;Montimannu (Caserma);sardegna;8.6636078728369;39.3953999446248;350;Sardegna
sardegna_CA047B226;Villacidro F.c.;sardegna;8.74209714329973;39.463000235329;213;Sardegna
sardegna_CA049B421;Cuiliseu;sardegna;9.4716992741223809;39.3091837629253;143;Sardegna
sardegna_CA054B109;Muravera;sardegna;9.56293078621571;39.4240793192767;19;Sardegna
sardegna_CA067B113;Nebida;sardegna;8.43640664309125;39.3143708578456;0;Sardegna
sardegna_CA071B199;Siliqua;sardegna;8.80694348905287;39.3012027037342;53;Sardegna
sardegna_CA072B192;Sestu (C.ra);sardegna;9.06602169948544;39.2964781637393;48;Sardegna
sardegna_CA073B050;Corongiu;sardegna;9.28062328758127;39.3108464100845;126;Sardegna
sardegna_CA073B171;Sa Pira (Caserma);sardegna;9.18620127085622;39.3095939821353;215;Sardegna
sardegna_CA078B229;Villamassargia;sardegna;8.63994980316387;39.2758459120793;154;Sardegna
sardegna_CA079B016;Bacu Abis (Flument.);sardegna;8.4659528109316;39.2424233762137;60;Sardegna
sardegna_CA081B063;Flumini Di Quartu;sardegna;9.28743932964678;39.218963413284;4;Sardegna
sardegna_CA085B112;Narcao;sardegna;8.67545642139799;39.168629473274;127;Sardegna
sardegna_CA085B210;Terraseu;sardegna;8.62537558921558;39.2041629137049;325;Sardegna
sardegna_CA088B119;Nuxis;sardegna;8.74438890602942;39.153256931384;0;Sardegna
sardegna_CA090B046;Carloforte;sardegna;8.31227794672092;39.1374059359339;18;Sardegna
sardegna_CA092B140;Palmas Suergiu;sardegna;8.55777362402034;39.0690298977095;12;Sardegna
sardegna_CA095B141;Pantaleo;sardegna;8.7978069188722;39.0902386915903;240;Sardegna
sardegna_CA099B422;Monti Nieddu;sardegna;8.90363995961442;39.1019355605609;267;Sardegna
sardegna_CA101B162;S.anna Arresi;sardegna;8.64074762053222;39.0053350663107;58;Sardegna
sardegna_CA102B148;Piscinamanna;sardegna;8.91933147511757;38.9921630189455;255;Sardegna
sardegna_CA103B212;Teulada;sardegna;8.77275431357502;38.9697115294852;50;Sardegna
sardegna_CA104B056;Domus De Maria;sardegna;8.8637659225704;38.9442608335118;84;Sardegna
sardegna_CA105B047;Castiadas;sardegna;9.49688781641023;39.2363252448222;167;Sardegna
sardegna_NU001B431;Suaredda;sardegna;9.65755914668636;40.7816629107138;2;Sardegna
sardegna_NU002B035;Budoni (C.ra);sardegna;9.69804362993199;40.7103567647864;20;Sardegna
sardegna_NU004B216;Torpe';sardegna;9.67649022735894;40.6276954866781;24;Sardegna
sardegna_NU005B091;Lode';sardegna;9.53951195557366;40.5913004285211;345;Sardegna
sardegna_NU015B068;Galtelli';sardegna;9.61493311805867;40.3871859784262;40;Sardegna
sardegna_NU021B197;Sig.marta (C.ra);sardegna;9.13551951186112;40.3242804645782;343;Sardegna
sardegna_NU024B058;Dorgali;sardegna;9.58911653554101;40.2907868542896;387;Sardegna
sardegna_NU025B198;Silanus;sardegna;8.88145445641191;40.2905141542168;439;Sardegna
sardegna_NU030B121;Oliena;sardegna;9.40431235295357;40.2753634567089;378;Sardegna
sardegna_NU038B134;Ottana;sardegna;9.04270770541368;40.2347988606709;185;Sardegna
sardegna_NU041B115;Noragugume;sardegna;8.91941515364472;40.2256791497758;288;Sardegna
sardegna_NU042B031;Borore (Cabina);sardegna;8.81281892950904;40.2214115057173;410;Sardegna
sardegna_NU044B105;Montes;sardegna;9.39449174034701;40.1234979324166;1060;Sardegna
sardegna_NU044B124;Orgosolo;sardegna;9.35383531262167;40.204534751289;591;Sardegna
sardegna_NU045B433;Benzone (Diga);sardegna;9.05278321804033;40.1452312068664;165;Sardegna
sardegna_NU047B069;Gavoi;sardegna;9.1929631354372;40.1590562883727;777;Sardegna
sardegna_NU052B015;Austis;sardegna;9.08928049446836;40.071519039188;737;Sardegna
sardegna_NU054B205;Talana;sardegna;9.4967021763185;40.0411171653936;682;Sardegna
sardegna_NU058B202;Sorgono;sardegna;9.10480996453476;40.027178191623;687;Sardegna
sardegna_NU059B215;Tonara;sardegna;9.17512722598279;40.026642770739;938;Sardegna
sardegna_NU060B054;Desulo;sardegna;9.2297007020855;40.0146545650631;920;Sardegna
sardegna_NU063B025;Bau Muggeris;sardegna;9.42629644352066;39.9540028881147;820;Sardegna
sardegna_NU063B172;Sa Teula Centrale;sardegna;9.53991991480306;39.962088702369;251;Sardegna
sardegna_NU063B227;Villagrande;sardegna;9.50654495015802;39.9613383626128;679;Sardegna
sardegna_NU067B101;Meanasardo;sardegna;9.07284516401143;39.9453034018225;585;Sardegna
sardegna_NU069B014;Arzana;sardegna;9.5281036715614;39.9176345816567;674;Sardegna
sardegna_NU074B195;Seulo;sardegna;9.23529981301838;39.8705753684695;797;Sardegna
sardegna_NU076B180;Santa Sofia;sardegna;9.13227757737282;39.867314805162;825;Sardegna
sardegna_NU077B067;Gairo Tasquisara;sardegna;9.4649746309905;39.856727516094;784;Sardegna
sardegna_NU079B194;Seui F.c.;sardegna;9.32611424115076;39.837288876339;812;Sardegna
sardegna_NU084B072;Genoni;sardegna;9.0077438863458;39.793777722362;447;Sardegna
sardegna_NU085B070;Genna Cresia (C.ra);sardegna;9.55288602714283;39.7835409613355;272;Sardegna
sardegna_NU087B060;Esterzili F.c.;sardegna;9.25499247937069;39.7888125752477;698;Sardegna
sardegna_NU088B231;Villanovatulo;sardegna;9.2134499724332;39.7624967054546;347;Sardegna
sardegna_NU090B049;Col.penale Sarcidano;sardegna;9.14466807046326;39.8099059996425;699;Sardegna
sardegna_NU090B084;Is Acquas;sardegna;9.11538104837031;39.7620049089458;450;Sardegna
sardegna_NU091B118;Nurri F.c.;sardegna;9.22942446323926;39.7212896532671;557;Sardegna
sardegna_NU093B073;Gergei;sardegna;9.10069707374144;39.6997579588596;374;Sardegna
sardegna_OR001B219;Tresnuraghes F.c.;sardegna;8.52438426111756;40.2568033913772;263;Sardegna
sardegna_OR004B052;Cuglieri;sardegna;8.56784641369831;40.1902141211693;484;Sardegna
sardegna_OR004B207;Tega (C.ra);sardegna;8.52521767715634;40.1542795002781;241;Sardegna
sardegna_OR007B183;Santulussurgiu;sardegna;8.65243923211033;40.1423881818123;557;Sardegna
sardegna_OR018B142;Paulilatino;sardegna;8.76358306197017;40.0831148799478;280;Sardegna
sardegna_OR025B037;Busachi;sardegna;8.89631866767797;40.0325850591847;379;Sardegna
sardegna_OR030B156;Riola;sardegna;8.54013585806996;39.9964008054045;9;Sardegna
sardegna_OR038B181;Santa Vittoria;sardegna;8.73728725322262;39.9666522907402;22;Sardegna
sardegna_OR042B200;Simaxis;sardegna;8.68979290578253;39.9305855867121;17;Sardegna
sardegna_OR046B125;Oristano;sardegna;8.60288310303312;39.9024799232427;12;Sardegna
sardegna_OR048B179;S.giusta;sardegna;8.60853965424709;39.8746584444104;10;Sardegna
sardegna_OR051B102;Mogorella;sardegna;8.85845360598737;39.8656820638284;299;Sardegna
sardegna_OR060B080;Idrovora Sassu;sardegna;8.57598210900516;39.8256197368024;5;Sardegna
sardegna_OR061B005;Ales;sardegna;8.82118239522515;39.7650780719748;167;Sardegna
sardegna_OR069B019;Baradili F.c.;sardegna;8.89678918981209;39.7193981026256;158;Sardegna
sardegna_OR073B221;Uras Ff.ss.;sardegna;8.70261189381024;39.6992405961195;20;Sardegna
sardegna_OR077B103;Mogoro;sardegna;8.77859668766875;39.683110758335;134;Sardegna
sardegna_SS003B139;Palau;sardegna;9.38288805678963;41.1815157280821;5;Sardegna
sardegna_SS012B002;Aggius;sardegna;9.06429382807863;40.9290952476431;514;Sardegna
sardegna_SS013B169;S.maria Coghinas;sardegna;8.8878343629225;40.9108617283826;10;Sardegna
sardegna_SS014B120;Olbia;sardegna;9.50764549488984;40.923761862367;15;Sardegna
sardegna_SS014B176;S.pantaleo;sardegna;9.46742282028348;41.0471643575792;169;Sardegna
sardegna_SS015B041;Calangianus;sardegna;9.18897113398787;40.919859899344;490;Sardegna
sardegna_SS018B022;Bassacutena;sardegna;9.26122539713684;41.1097018609676;69;Sardegna
sardegna_SS022B165;S.giovanni Coghinas;sardegna;8.75636925169729;40.8827329253713;210;Sardegna
sardegna_SS022B187;Sedini;sardegna;8.81722779650647;40.8509555382325;320;Sardegna
sardegna_SS028B236;Zuighe;sardegna;9.36681996068182;40.7573780378767;520;Sardegna
sardegna_SS038B038;Caddau (C.ra);sardegna;9.09147098113764;40.8263898089535;570;Sardegna
sardegna_SS042B045;Cargeghe;sardegna;8.61398850330724;40.6691206873318;334;Sardegna
sardegna_SS044B149;Ploaghe;sardegna;8.74580866658076;40.6642610577817;420;Sardegna
sardegna_SS046B100;Mazzinaiu (C.ra);sardegna;9.37152993707092;40.7096172422583;617;Sardegna
sardegna_SS049B222;Uri;sardegna;8.49107682133829;40.6358525808663;150;Sardegna
sardegna_SS051B087;Ittiri;sardegna;8.56879764073715;40.59481853444;392;Sardegna
sardegna_SS052B135;Ozieri;sardegna;9.0034622312398;40.5844523183606;390;Sardegna
sardegna_SS054B034;Budduso';sardegna;9.25938245386289;40.5780351218748;690;Sardegna
sardegna_SS054B137;Padru;sardegna;9.52137480969009;40.7663323880502;165;Sardegna
sardegna_SS059B061;Fertilia;sardegna;8.28693404264485;40.5947286701585;10;Sardegna
sardegna_SS059B159;Rudas (C.ra);sardegna;8.38074428350646;40.610359412442;34;Sardegna
sardegna_SS062B086;Ittireddu;sardegna;8.90391639397414;40.5457641509704;410;Sardegna
